"Vintage Floral Ceramic Trinket Tray - 4"" Dia - 3 Asstd.",25013,Home|Seasonal|Spring & Summer,"Our Vintage Floral Ceramic Trinket Tray is perfect for classic spring gift displays and brings a hint of shabby chic style to farmhouse decor collections. Sells in an assortment of 3 subtly weathered floral motifs featuring the phrases ""rings & things,"" ""hello gorgeous,"" or ""beautiful things."" This petite ceramic dish measures 0.5"" high with a 4"" diameter.
Note: Item is sold in 3 assorted designs, not as a set.
• Material: Ceramic
• Size: 0.5"" H x 4"" Dia. 
• Designed by The Hearthside Collection",,,,,,,12,4.25,48,3.85,,,12,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/81/25013_a.jpg,25013_a.jpg,,,Hearthside800,25013_a.jpg,
Beaded Pastel Watercolor Butterfly Garland,38681,Home|Seasonal|Spring & Summer,"Our Beaded Pastel Watercolor Butterfly Garland features 4 watercolor butterflies made of wood and strung on a durable jute string, with each butterfly separated by three wooden beads in white, pink, and mustard tones. Designed to draw attention and spark delight, it’s a versatile item your customers can use for decorating nurseries, parties, or seasonal spaces. The garland is 34"" long with 4"" x 4"" butterflies and 0.5"" diameter beads.
• Material: Wood
• Size: 34"" long, Butterflies: 4"" H x 4"" W, Beads: 0.5"" diameter
• Color: White, Pinks, Blues, Yellows, Greens
• Designed by The Hearthside Collection",,,,,,,6,3.85,72,3.45,,,6,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/81/38681.jpg,38681.jpg,,,Hearthside800,38681.jpg,
What If You Fly Pastel Watercolor Butterfly Block - 2 Asstd.,38684,Home|Seasonal|Spring & Summer,"This set of two inspirational butterfly blocks is a crowd-pleaser. Made of wood, these blocks feature a lightly weathered white finish with a dimensional watercolor pastel butterfly layer attached. These blocks are both eye-catching and meaningful, including an inspirational message your customers will love for gift giving. Their compact size and uplifting designs make them an easy upsell item for spring, summer, or inspirational themes. Sized at 1.75"" high x 6"" wide x 0.5"" deep.
Reads:
""What if I fall? Oh but darling, what if you fly.""
""Like the butterfly she is delicate but strong and resilient.""
• Material: Wood
• Size: 1.75"" H x 6"" W x 0.5"" D
• Color: White, blues, green, pinks, yellows
• Designed by The Hearthside Collection",,,,,,,12,1.25,288,1.15,,,12,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/81/38684a.jpg,38684a.jpg,,,Hearthside800,38684a.jpg,
Spread Your Wings Pastel Watercolor Butterfly Block - 2 Asstd.,38683,Home|Seasonal|Spring & Summer,"This set of two inspirational butterfly blocks is a crowd-pleaser. Made of wood, these blocks feature a lightly weathered white finish with a dimensional watercolor pastel butterfly layer attached. These blocks are both eye-catching and meaningful making them ideal for heartfelt gift giving. Each block includes an inspirational message your customers will love and their compact size make them an easy upsell item for spring, summer, or inspirational themes. Sized at 1.75"" high x 6"" wide x 0.5"" deep. 
Reads:
""Until you spread your wings, you never know how far you can fly.""
""Your wings already exist; all you have to do is fly.""
• Material: Wood
• Size: 1.75"" H x 6"" W x 0.5"" D
• Color: White, blues, green, pinks, yellows
• Designed by The Hearthside Collection",,,,,,,12,1.25,288,1.15,,,12,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/81/38683a.jpg,38683a.jpg,,,Hearthside800,38683a.jpg,
3 Set - Wooden Pastel Watercolor Butterfly Sitters,38682,Home|Seasonal|Spring & Summer,"Bring a touch of Spring to your home with this set of 3 wooden butterfly sitters. Each butterfly features soft spring-inspired watercolor hues on a clean white background, creating a light and airy aesthetic perfect for any space. Perfect for spring or year-round display, they make a lovely gift or a beautiful addition to your collection. The large butterfly measures 5.75"" H x 6"" W, medium butterfly measures 4.75"" H x 4.5"" W, and the small butterfly measures 4"" H x 4"" W. All are 0.75"" in depth.
• Size:
    Large: 5.75"" H x 6"" W x 0.75"" D
    Medium: 4.75"" H x 4.5"" W x 0.75"" D
    Small: 4"" H x 4"" W x 0.75"" D
• Material: Wood
• Color: White, Pastel blues, greens, pinks and yellows
• Designed by The Hearthside Collection",,,,,,,4,5.55,32,4.95,,,4,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/81/38682a.jpg,38682a.jpg,,,Hearthside800,38682a.jpg,
Distressed Brown Wooden Wagon,38796,Home|Seasonal|Spring & Summer,"Our Distressed Brown Wooden Wagon is created with painted wood and rolls on wobbly metal wheels for a primitive, hand crafted touch. It's a versatile piece that can display small wooden signs, plush dolls, battery-operated candles, and more! Works well for both year-round and seasonal decorating. Measures 3"" high by 7"" long by 4.5"" deep.
• Material: Wood, Metal 
• Size: 3"" H x 7"" W x 4.5"" D 
• Color: Brown, Black 
• Designer: Dawn stake",,,,,,,2,11.25,24,10.15,,,2,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/81/38796_a-everyday_1iy4-q7.jpg,38796_a-everyday_1iy4-q7.jpg,,,Hearthside800,38796_a-everyday_1iy4-q7.jpg,
Summer Day Textured Framed Print - 10x8,65407,Home|Seasonal|Spring & Summer,"Our ""Summer Day"" Textured Framed Print depicts a nostalgic scene featuring an Amish-style carriage and laundry drying on a clothesline. The colorful design celebrates American folk art and will look great with primitive or homespun country decor. Framed in planks of weathered gray wood, the textured paper enhances the artwork to create an authentic look. This piece measures 11"" high by 13"" across and is 0.5"" deep with 2 sawtooth hangers on the back.
• Material: Wood, Paper
• Size: 11"" H x 13"" W x 0.5"" D (print 10"" H x 8"" W)
• Designer: Jessica Shannon (J Angeline)",,,,,,,3,8.95,24,8.05,,,3,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/81/65407_a.jpg,65407_a.jpg,,,Hearthside800,65407_a.jpg,
Spring Glory Textured Framed Print - 10x8,65410,Home|Seasonal|Spring & Summer,"Our ""Spring Glory"" Textured Framed Print depicts a country farm scene featuring an Amish-style carriage. The colorful design celebrates American folk art and will look great with primitive or homespun country decor. Framed in planks of weathered gray wood, the textured paper enhances the artwork to create an authentic look. This piece measures 11"" high by 13"" across and is 0.5"" deep with 2 sawtooth hangers on the back.
• Material: Wood, Paper
• Size: 11"" H x 13"" W x 0.5"" D (print 10"" H x 8"" W)
• Designer: Jessica Shannon (J Angeline)",,,,,,,3,8.95,24,8.05,,,3,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/81/65410_a.jpg,65410_a.jpg,,,Hearthside800,65410_a.jpg,
The Farmer Textured Framed Print - 8x10,65406,Home|Seasonal|Spring & Summer,"This framed art print showcases a classic Amish farming scene painted in a folksy style. The heavily textured paper creates the appearance of original artwork and it's framed in planks of weathered gray wood. It will look great in a collection with rustic or homespun country decor. Measures 13"" high by 11"" wide and is 0.5"" deep with 2 sawtooth hangers on the back.
• Material: Wood, Paper
• Size: 13"" H x 11"" W x 0.5"" D (print 8"" H x 10"" W)
• Designer: Jessica Shannon (J Angeline)",,,,,,,3,8.95,24,8.05,,,3,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/81/65406_a.jpg,65406_a.jpg,,,Hearthside800,65406_a.jpg,
Sunflower Seeds Box Sign,38883,Home|Interactive,"Our Sunflower Seeds Box Sign features a nicely detailed artwork of a crow perched on a sunflower stem. With a design reminiscent of a vintage flower seeds packet, it will look great alongside both fall and summer farmhouse decor. This freestanding sign has burgundy painted sides, distressed edges, and an open back. Measures 13.5"" tall by 9.5"" wide by 2"" deep. 
• Material: Wood 
• Size: 13.5"" H x 9.5"" W x 2"" D 
• Color: Blue, Burgundy, Black, Mustard, Green, Cream
• Designer: Dianna Swartz",,,,,,,3,8.25,18,7.40,,,3,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/81/38883_a.jpg,38883_a.jpg,,,Hearthside800,38883_a.jpg,
