" Product Detail - Sailboat Wooden w/Quotation A - 25""",SQ 64 A,"Wooden Sailboat with famous quotation on sail.

""A mind once stretched by a new idea can never regain its original dimension."" - Oliver Wendell Holmes

Each sailboat is individually hand crafted so each will vary slightly.

Light assembly required: Sails need to be raised!","Product Dimensions: 24"" H x 25"" W",1,$48.00,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000447.jpg
" Product Detail - Sailboat Wooden w/Quotation B - 25""",SQ 64 B,"Wooden Sailboat with famous quotation on sail.

""Do not follow where the path may lead. Go instead where there is no path and leave a trail."" - T. S. Eliot

Each sailboat is individually hand made so each will vary slightly.

Light assembly required: Sails need to be raised!","Product Dimensions: 24"" H x 25"" W",1,$48.00,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000448.jpg
" Product Detail - Sailboat Wooden w/Quotation C - 25""",SQ 64 C,"Wooden Sailboat with famous quotation on sail.

""Go confidently in the direction of your dreams. Live the life you imagined."" - Henry David Thoreau

Each sailboat is individually hand crafted so each will vary slightly.

Light assembly required: Sails need to be raised!","Product Dimensions: 24"" H x 25"" W",1,$48.00,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000449.jpg
" Product Detail - Sailboat Wooden w/Quotation D - 25""",SQ 64 D,"Wooden Sailboat with famous quotation on sail.

""The pessimist complains about the wind; The optimist expects it to change; And the realist adjusts the sails."" - William Arthur Ward

Each sailboat is individually hand crafted so each will vary slightly.

Light assembly required: Sails need to be raised!","Product Dimensions: 24"" H x 25"" W",1,$48.00,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000450.jpg
" Product Detail - Sailboat Wooden w/Quotation E - 25""",SQ 64 E,"Wooden Sailboat with famous quotation on sail.

""Anyone can hold the helm when the sea is calm."" - Publilius Syrus

Each sailboat is individually hand crafted so each will vary slightly.

Light assembly required: Sails need to be raised!","Product Dimensions: 24"" H x 25"" W",1,$48.00,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000451.jpg
" Product Detail - Sailboat Wooden w/Quotation F - 25""",SQ 64 F,"Wooden Sailboat with famous quotation on sail.

""Life is either a daring adventure or nothing."" - Helen Keller

Each sailboat is individually hand crafted so each will vary slightly.

Light assembly required: Sails need to be raised!","Product Dimensions: 24"" H x 25"" W",1,$48.00,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000452.jpg
" Product Detail - Sailboat Wooden w/Quotation G - 25""",SQ 64 G,"Wooden Sailboat with famous quotation on sail.

""I am not afraid of storms, for Im learning to sail my ship.""

Each sailboat is individually hand crafted so each will vary slightly.

Light assembly required: Sails need to be raised!","Product Dimensions: 24"" H x 25"" W",1,$48.00,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000453.jpg
" Product Detail - Sailboat Wooden w/Quotation H - 25""",SQ 64 H,"Wooden Sailboat with famous quotation on sail.

""Man cannot discover new oceans unless he has the courage to lose sight of the shore."" - Andre Gide

Each sailboat is individually hand crafted so each will vary slightly.

Light assembly required: Sails need to be raised!","Product Dimensions: 24"" H x 25"" W",1,$48.00,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000454.jpg
" Product Detail - Sailboat Wooden w/Quotation I - 25""",SQ 64 I,"Wooden Sailboat with famous quotation on sail.

""Our greatest glory is not in never falling, but in rising every time we fall."" - Confucius

Each sailboat is individually hand crafted so each will vary slightly.

Light assembly required: Sails need to be raised!","Product Dimensions: 24"" H x 25"" W",1,$48.00,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000455.jpg
" Product Detail - Sailboat Wooden w/Quotation J - 25""",SQ 64 J,"Wooden Sailboat with famous quotation on sail.

""A ship in a harbor is safe, but that is not what ships are built for."" - Admiral Grace Hopper

Each sailboat is individually hand crafted so each will vary slightly.

Light assembly required: Sails need to be raised!","Product Dimensions: 24"" H x 25"" W",1,$48.00,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000456.jpg
" Product Detail - Sailboat Wooden w/Quotation K - 25""",SQ 64 K,"Wooden Sailboat with famous quotation on sail.

""Life isnt about waiting for the storm to pass; its learning to dance in the rain."" - Unknown

Each sailboat is individually hand crafted so each will vary slightly.

Light assembly required: Sails need to be raised!","Product Dimensions: 24"" H x 25"" W",1,$48.00,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000457.jpg
" Product Detail - Wooden Sailboat w/Quotation B - 38""",SQ 96 B,"Wooden Sailboat with famous quotation on sail.

""Do not follow where the path may lead. Go instead where there is no path and leave a trail."" - T. S. Eliot

Each sailboat is individually hand made so each will vary slightly.

Light assembly required: Sails need to be raised!","Product Dimensions: 33"" H x 38"" W",1,$86.00,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000480.jpg
" Product Detail - Wooden Sailboat w/Quotation C - 38""",SQ 96 C,"Wooden Sailboat with famous quotation on sail.

""Go confidently in the direction of your dreams. Live the life you imagined."" - Henry David Thoreau

Each sailboat is individually hand crafted so each will vary slightly.

Light assembly required: Sails need to be raised!","Product Dimensions: 33"" H x 38"" W",1,$86.00,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000463.jpg
" Product Detail - Wooden Sailboat w/Quotation D - 38""",SQ 96 D,"Wooden Sailboat with famous quotation on sail.

""The pessimist complains about the wind; The optimist expects it to change; And the realist adjusts the sails."" - William Arthur Ward

Each sailboat is individually hand crafted so each will vary slightly.

Light assembly required: Sails need to be raised!","Product Dimensions: 33"" H x 38"" W",1,$86.00,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000464.jpg
" Product Detail - Wooden Sailboat w/Quotation H - 38""",SQ 96 H,"Wooden Sailboat with famous quotation on sail.

""Man cannot discover new oceans unless he has the courage to lose sight of the shore."" - Andre Gide

Each sailboat is individually hand crafted so each will vary slightly.

Light assembly required: Sails need to be raised!","Product Dimensions: 33"" H x 38"" W",1,$86.00,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000465.jpg
" Product Detail - Wooden Sailboat w/Quotation I - 38""",SQ 96 I,"Wooden Sailboat with famous quotation on sail.

""Our greatest glory is not in never falling, but in rising every time we fall."" - Confucius

Each sailboat is individually hand crafted so each will vary slightly.

Light assembly required: Sails need to be raised!","Product Dimensions: 33"" H x 38"" W",1,$86.00,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000466.jpg
" Product Detail - Wooden Sailboat w/Quotation K - 38""",SQ 96 K,"Wooden Sailboat with famous quotation on sail.

""Life isnt about waiting for the storm to pass; its learning to dance in the rain."" - Unknown

Each sailboat is individually hand crafted so each will vary slightly.

Light assembly required: Sails need to be raised!","Product Dimensions: 33"" H x 38"" W",1,$86.00,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000467.jpg
" Product Detail - Wooden Sailboat XL 51"" - D",SQ 130 D,"XL Wooden Sailboat with famous quotation on sail. A statement piece for home or office!

""The pessimist complains about the wind; The optimist expects it to change; And the realist adjusts the sails."" - William Arthur Ward

Each sailboat is individually hand crafted so each will vary slightly.

Light assembly required: Sails need to be raised!","Product Dimensions: 42"" H x 51"" W",1,$142.00,http://www.beachcombertrading.com/DSN/wwwbeachcomberscatalogcom/Commerce/ProductImages/lg000529.jpg
